DateOpKey,DateOp,Shift,FleetTypeDesc,Unit,UnitKey,TimeCodeDesc,DateTimeStart,Duration
20211101,00:00.0,N,Haul trucks,T1212,563,Queue Crusher,12:02.0,280
20211101,00:00.0,N,Haul trucks,T1205,560,Queue Crusher,55:19.0,134
20211101,00:00.0,N,Haul trucks,T1205,560,Queue Crusher,38:26.0,308
20211101,00:00.0,N,Haul trucks,T1205,560,Queue Crusher,02:53.0,26
20211101,00:00.0,N,Haul trucks,T1205,560,Queue Crusher,18:49.0,200
20211101,00:00.0,N,Haul trucks,T1205,560,Queue Crusher,35:43.0,207
20211101,00:00.0,N,Haul trucks,T1205,560,Queue Crusher,46:34.0,29
20211101,00:00.0,N,Haul trucks,T1205,560,Queue Crusher,46:50.0,26
20211101,00:00.0,D,Haul trucks,T427,509,Queue Crusher,39:51.0,92
20211101,00:00.0,D,Haul trucks,T427,509,Queue Crusher,19:52.0,271
20211101,00:00.0,D,Haul trucks,T489,411,Queue Crusher,19:58.0,37
20211101,00:00.0,D,Haul trucks,T427,509,Queue Crusher,21:44.0,135
20211101,00:00.0,D,Haul trucks,T489,411,Queue Crusher,15:16.0,36
20211101,00:00.0,N,Haul trucks,T403,262,Queue Crusher,01:42.0,256
20211101,00:00.0,D,Haul trucks,T489,411,Queue Crusher,47:09.0,368
20211101,00:00.0,D,Haul trucks,T426,508,Queue Crusher,24:00.0,49
20211101,00:00.0,D,Haul trucks,T1205,560,Queue Crusher,20:15.0,354
20211101,00:00.0,D,Haul trucks,T1205,560,Queue Crusher,26:44.0,181
20211101,00:00.0,D,Haul trucks,T426,508,Queue Crusher,34:07.0,576
20211101,00:00.0,N,Haul trucks,T483,392,ACCESS TO WORK AREA BLOCKED,02:04.0,286
20211101,00:00.0,D,Haul trucks,T357,638,ACCESS TO WORK AREA BLOCKED,16:01.0,415
20211101,00:00.0,D,Haul trucks,T410,269,ACCESS TO WORK AREA BLOCKED,37:29.0,259
20211101,00:00.0,D,Haul trucks,T410,269,ACCESS TO WORK AREA BLOCKED,19:32.0,209
20211101,00:00.0,N,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,37:01.0,206
20211101,00:00.0,N,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,30:50.0,232
20211101,00:00.0,N,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,22:26.0,222
20211101,00:00.0,N,Haul trucks,T483,392,ACCESS TO WORK AREA BLOCKED,10:51.0,292
20211101,00:00.0,D,Haul trucks,T481,340,ACCESS TO WORK AREA BLOCKED,35:23.0,959
20211101,00:00.0,D,Haul trucks,T481,340,ACCESS TO WORK AREA BLOCKED,10:51.0,147
20211101,00:00.0,D,Haul trucks,T481,340,ACCESS TO WORK AREA BLOCKED,17:49.0,323
20211101,00:00.0,D,Haul trucks,T481,340,ACCESS TO WORK AREA BLOCKED,43:40.0,526
20211101,00:00.0,D,Haul trucks,T1210,566,ACCESS TO WORK AREA BLOCKED,29:34.0,261
20211101,00:00.0,D,Haul trucks,T1210,566,ACCESS TO WORK AREA BLOCKED,10:40.0,326
20211101,00:00.0,D,Haul trucks,T1210,566,ACCESS TO WORK AREA BLOCKED,33:14.0,128
20211101,00:00.0,D,Haul trucks,T418,477,ACCESS TO WORK AREA BLOCKED,47:45.0,177
20211101,00:00.0,D,Haul trucks,T401,260,ACCESS TO WORK AREA BLOCKED,47:06.0,152
20211101,00:00.0,D,Haul trucks,T401,260,ACCESS TO WORK AREA BLOCKED,01:39.0,166
20211101,00:00.0,D,Haul trucks,T401,260,ACCESS TO WORK AREA BLOCKED,40:00.0,402
20211101,00:00.0,D,Haul trucks,T485,396,ACCESS TO WORK AREA BLOCKED,02:33.0,216
20211101,00:00.0,D,Haul trucks,T411,459,ACCESS TO WORK AREA BLOCKED,15:01.0,676
20211101,00:00.0,D,Haul trucks,T485,396,ACCESS TO WORK AREA BLOCKED,31:47.0,655
20211101,00:00.0,D,Haul trucks,T485,396,ACCESS TO WORK AREA BLOCKED,16:14.0,336
20211101,00:00.0,D,Haul trucks,T485,396,ACCESS TO WORK AREA BLOCKED,34:05.0,402
20211101,00:00.0,D,Haul trucks,T404,263,ACCESS TO WORK AREA BLOCKED,21:27.0,271
20211101,00:00.0,D,Haul trucks,T411,459,ACCESS TO WORK AREA BLOCKED,16:42.0,272
20211101,00:00.0,D,Haul trucks,T418,477,ACCESS TO WORK AREA BLOCKED,50:49.0,126
20211101,00:00.0,D,Haul trucks,T418,477,ACCESS TO WORK AREA BLOCKED,54:01.0,279
20211101,00:00.0,D,Haul trucks,T418,477,ACCESS TO WORK AREA BLOCKED,17:52.0,202
20211101,00:00.0,D,Haul trucks,T418,477,ACCESS TO WORK AREA BLOCKED,20:23.0,145
20211101,00:00.0,D,Haul trucks,T418,477,ACCESS TO WORK AREA BLOCKED,39:05.0,138
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,54:41.0,51
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,03:08.0,80
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,19:21.0,215
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,16:17.0,449
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,57:25.0,59
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,04:16.0,136
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,59:59.0,53
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,05:55.0,59
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,10:15.0,246
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,07:12.0,125
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,51:50.0,200
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,58:39.0,77
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,13:39.0,190
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,03:31.0,196
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,12:39.0,147
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,16:10.0,96
20211101,00:00.0,D,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,19:25.0,70
20211101,00:00.0,D,Haul trucks,T1213,558,ACCESS TO WORK AREA BLOCKED,53:19.0,143
20211101,00:00.0,D,Haul trucks,T1213,558,ACCESS TO WORK AREA BLOCKED,14:10.0,43300
20211101,00:00.0,D,Haul trucks,T1213,558,ACCESS TO WORK AREA BLOCKED,43:26.0,94
20211101,00:00.0,N,Haul trucks,T356,632,ACCESS TO WORK AREA BLOCKED,27:57.0,90
20211101,00:00.0,N,Haul trucks,T356,632,ACCESS TO WORK AREA BLOCKED,40:30.0,99
20211101,00:00.0,D,Haul trucks,T1213,558,ACCESS TO WORK AREA BLOCKED,17:34.0,755
20211101,00:00.0,D,Haul trucks,T1213,558,ACCESS TO WORK AREA BLOCKED,50:10.0,80
20211101,00:00.0,D,Haul trucks,T402,261,ACCESS TO WORK AREA BLOCKED,24:44.0,38
20211101,00:00.0,D,Haul trucks,T402,261,ACCESS TO WORK AREA BLOCKED,41:49.0,135
20211101,00:00.0,D,Haul trucks,T402,261,ACCESS TO WORK AREA BLOCKED,04:18.0,44
20211101,00:00.0,D,Haul trucks,T1213,558,ACCESS TO WORK AREA BLOCKED,19:20.0,193
20211101,00:00.0,D,Haul trucks,T1213,558,ACCESS TO WORK AREA BLOCKED,11:31.0,60
20211101,00:00.0,D,Haul trucks,T422,490,ACCESS TO WORK AREA BLOCKED,43:28.0,150
20211101,00:00.0,D,Haul trucks,T422,490,ACCESS TO WORK AREA BLOCKED,10:22.0,505
20211101,00:00.0,D,Haul trucks,T422,490,ACCESS TO WORK AREA BLOCKED,24:31.0,215
20211101,00:00.0,D,Haul trucks,T402,261,ACCESS TO WORK AREA BLOCKED,39:36.0,80
20211101,00:00.0,D,Haul trucks,T422,490,ACCESS TO WORK AREA BLOCKED,15:52.0,134
20211101,00:00.0,D,Haul trucks,T422,490,ACCESS TO WORK AREA BLOCKED,17:19.0,297
20211101,00:00.0,D,Haul trucks,T402,261,ACCESS TO WORK AREA BLOCKED,06:17.0,187
20211101,00:00.0,D,Haul trucks,T421,481,ACCESS TO WORK AREA BLOCKED,46:34.0,274
20211101,00:00.0,D,Haul trucks,T421,481,ACCESS TO WORK AREA BLOCKED,56:06.0,199
20211101,00:00.0,D,Haul trucks,T421,481,ACCESS TO WORK AREA BLOCKED,19:56.0,82
20211101,00:00.0,D,Haul trucks,T421,481,ACCESS TO WORK AREA BLOCKED,42:45.0,166
20211101,00:00.0,D,Haul trucks,T421,481,ACCESS TO WORK AREA BLOCKED,19:26.0,115
20211101,00:00.0,D,Haul trucks,T483,392,ACCESS TO WORK AREA BLOCKED,03:30.0,104
20211101,00:00.0,D,Haul trucks,T421,481,ACCESS TO WORK AREA BLOCKED,16:04.0,112
20211101,00:00.0,D,Haul trucks,T421,481,ACCESS TO WORK AREA BLOCKED,20:17.0,252
20211101,00:00.0,D,Haul trucks,T421,481,ACCESS TO WORK AREA BLOCKED,26:35.0,87
20211101,00:00.0,D,Haul trucks,T416,475,ACCESS TO WORK AREA BLOCKED,26:45.0,86
20211101,00:00.0,D,Haul trucks,T408,267,ACCESS TO WORK AREA BLOCKED,22:25.0,183
20211101,00:00.0,D,Haul trucks,T408,267,ACCESS TO WORK AREA BLOCKED,01:53.0,109
20211101,00:00.0,D,Haul trucks,T408,267,ACCESS TO WORK AREA BLOCKED,13:16.0,467
20211101,00:00.0,N,Haul trucks,T428,510,ACCESS TO WORK AREA BLOCKED,37:46.0,801
20211101,00:00.0,D,Haul trucks,T356,632,ACCESS TO WORK AREA BLOCKED,14:37.0,185
20211101,00:00.0,D,Haul trucks,T356,632,ACCESS TO WORK AREA BLOCKED,25:40.0,83
20211101,00:00.0,N,Haul trucks,T428,510,ACCESS TO WORK AREA BLOCKED,08:19.0,425
20211101,00:00.0,D,Haul trucks,T1203,554,ACCESS TO WORK AREA BLOCKED,37:54.0,141
20211101,00:00.0,D,Haul trucks,T1203,554,ACCESS TO WORK AREA BLOCKED,38:04.0,250
20211101,00:00.0,N,Haul trucks,T477,300,ACCESS TO WORK AREA BLOCKED,00:11.0,387
20211101,00:00.0,D,Haul trucks,T463,286,ACCESS TO WORK AREA BLOCKED,47:38.0,164
20211101,00:00.0,D,Haul trucks,T463,286,ACCESS TO WORK AREA BLOCKED,42:04.0,605
20211101,00:00.0,D,Haul trucks,T463,286,ACCESS TO WORK AREA BLOCKED,35:04.0,341
20211101,00:00.0,D,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,19:24.0,157
20211101,00:00.0,D,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,11:24.0,159
20211101,00:00.0,D,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,31:44.0,674
20211101,00:00.0,D,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,33:52.0,409
20211101,00:00.0,D,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,16:28.0,176
20211101,00:00.0,D,Haul trucks,T468,291,ACCESS TO WORK AREA BLOCKED,43:58.0,175
20211101,00:00.0,D,Haul trucks,T468,291,ACCESS TO WORK AREA BLOCKED,23:23.0,317
20211101,00:00.0,D,Haul trucks,T468,291,ACCESS TO WORK AREA BLOCKED,19:22.0,54
20211101,00:00.0,D,Haul trucks,T468,291,ACCESS TO WORK AREA BLOCKED,54:59.0,131
20211101,00:00.0,D,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,14:28.0,174
20211101,00:00.0,D,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,16:57.0,223
20211101,00:00.0,D,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,50:21.0,90
20211101,00:00.0,D,Haul trucks,T423,503,ACCESS TO WORK AREA BLOCKED,44:37.0,69
20211101,00:00.0,D,Haul trucks,T423,503,ACCESS TO WORK AREA BLOCKED,35:08.0,965
20211101,00:00.0,D,Haul trucks,T423,503,ACCESS TO WORK AREA BLOCKED,25:13.0,188
20211101,00:00.0,D,Haul trucks,T498,429,ACCESS TO WORK AREA BLOCKED,11:57.0,134
20211101,00:00.0,D,Haul trucks,T498,429,ACCESS TO WORK AREA BLOCKED,07:17.0,107
20211101,00:00.0,D,Haul trucks,T498,429,ACCESS TO WORK AREA BLOCKED,40:38.0,75
20211101,00:00.0,D,Haul trucks,T498,429,ACCESS TO WORK AREA BLOCKED,19:10.0,101
20211101,00:00.0,D,Haul trucks,T498,429,ACCESS TO WORK AREA BLOCKED,56:32.0,166
20211101,00:00.0,D,Haul trucks,T498,429,ACCESS TO WORK AREA BLOCKED,15:55.0,424
20211101,00:00.0,D,Haul trucks,T498,429,ACCESS TO WORK AREA BLOCKED,32:00.0,645
20211101,00:00.0,D,Haul trucks,T496,423,ACCESS TO WORK AREA BLOCKED,34:29.0,684
20211101,00:00.0,D,Haul trucks,T475,298,ACCESS TO WORK AREA BLOCKED,02:04.0,120
20211101,00:00.0,D,Haul trucks,T475,298,ACCESS TO WORK AREA BLOCKED,00:19.0,159
20211101,00:00.0,D,Haul trucks,T499,430,ACCESS TO WORK AREA BLOCKED,59:24.0,289
20211101,00:00.0,D,Haul trucks,T499,430,ACCESS TO WORK AREA BLOCKED,37:14.0,57
20211101,00:00.0,D,Haul trucks,T499,430,ACCESS TO WORK AREA BLOCKED,22:52.0,328
20211101,00:00.0,D,Haul trucks,T499,430,ACCESS TO WORK AREA BLOCKED,49:44.0,110
20211101,00:00.0,D,Haul trucks,T484,393,ACCESS TO WORK AREA BLOCKED,20:49.0,168
20211101,00:00.0,D,Haul trucks,T484,393,ACCESS TO WORK AREA BLOCKED,59:02.0,291
20211101,00:00.0,D,Haul trucks,T484,393,ACCESS TO WORK AREA BLOCKED,07:09.0,122
20211101,00:00.0,D,Haul trucks,T484,393,ACCESS TO WORK AREA BLOCKED,33:58.0,396
20211101,00:00.0,D,Haul trucks,T484,393,ACCESS TO WORK AREA BLOCKED,44:28.0,170
20211101,00:00.0,N,Haul trucks,T475,298,ACCESS TO WORK AREA BLOCKED,31:05.0,65
20211101,00:00.0,N,Haul trucks,T475,298,ACCESS TO WORK AREA BLOCKED,57:27.0,88
20211101,00:00.0,N,Haul trucks,T475,298,ACCESS TO WORK AREA BLOCKED,04:12.0,77
20211101,00:00.0,N,Haul trucks,T475,298,ACCESS TO WORK AREA BLOCKED,02:31.0,109
20211101,00:00.0,N,Haul trucks,T475,298,ACCESS TO WORK AREA BLOCKED,03:18.0,187
20211101,00:00.0,D,Haul trucks,T1212,563,ACCESS TO WORK AREA BLOCKED,59:29.0,473
20211101,00:00.0,D,Haul trucks,T425,506,ACCESS TO WORK AREA BLOCKED,02:06.0,170
20211101,00:00.0,D,Haul trucks,T425,506,ACCESS TO WORK AREA BLOCKED,36:06.0,71
20211101,00:00.0,D,Haul trucks,T425,506,ACCESS TO WORK AREA BLOCKED,39:49.0,79
20211101,00:00.0,D,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,54:19.0,85
20211101,00:00.0,D,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,28:08.0,42
20211101,00:00.0,D,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,43:46.0,329
20211101,00:00.0,D,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,58:19.0,19
20211101,00:00.0,D,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,25:43.0,184
20211101,00:00.0,D,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,55:11.0,106
20211101,00:00.0,D,Haul trucks,T473,296,ACCESS TO WORK AREA BLOCKED,48:53.0,63
20211101,00:00.0,N,Haul trucks,T462,285,ACCESS TO WORK AREA BLOCKED,06:49.0,221
20211101,00:00.0,N,Haul trucks,T462,285,ACCESS TO WORK AREA BLOCKED,23:18.0,161
20211101,00:00.0,N,Haul trucks,T462,285,ACCESS TO WORK AREA BLOCKED,16:32.0,321
20211101,00:00.0,N,Haul trucks,T462,285,ACCESS TO WORK AREA BLOCKED,33:28.0,71
20211101,00:00.0,D,Haul trucks,T457,280,ACCESS TO WORK AREA BLOCKED,34:26.0,477
20211101,00:00.0,D,Haul trucks,T456,279,ACCESS TO WORK AREA BLOCKED,11:03.0,83
20211101,00:00.0,D,Haul trucks,T456,279,ACCESS TO WORK AREA BLOCKED,25:33.0,329
20211101,00:00.0,D,Haul trucks,T456,279,ACCESS TO WORK AREA BLOCKED,18:19.0,141
20211101,00:00.0,D,Haul trucks,T459,282,ACCESS TO WORK AREA BLOCKED,42:27.0,519
20211101,00:00.0,D,Haul trucks,T459,282,ACCESS TO WORK AREA BLOCKED,34:16.0,873
20211101,00:00.0,N,Haul trucks,T1209,565,ACCESS TO WORK AREA BLOCKED,50:29.0,238
20211101,00:00.0,D,Haul trucks,T457,280,ACCESS TO WORK AREA BLOCKED,36:52.0,93
20211101,00:00.0,N,Haul trucks,T420,482,ACCESS TO WORK AREA BLOCKED,20:34.0,264
20211101,00:00.0,N,Haul trucks,T498,429,ACCESS TO WORK AREA BLOCKED,00:29.0,188
20211101,00:00.0,N,Haul trucks,T498,429,ACCESS TO WORK AREA BLOCKED,25:17.0,264
20211101,00:00.0,D,Haul trucks,T472,295,ACCESS TO WORK AREA BLOCKED,10:29.0,160
20211101,00:00.0,N,Haul trucks,T1207,562,ACCESS TO WORK AREA BLOCKED,19:52.0,264
20211101,00:00.0,D,Haul trucks,T462,285,ACCESS TO WORK AREA BLOCKED,37:22.0,105
20211101,00:00.0,N,Haul trucks,T462,285,ACCESS TO WORK AREA BLOCKED,18:37.0,100
20211101,00:00.0,N,Haul trucks,T462,285,ACCESS TO WORK AREA BLOCKED,06:41.0,173
20211101,00:00.0,N,Haul trucks,T462,285,ACCESS TO WORK AREA BLOCKED,28:27.0,230
20211101,00:00.0,D,Haul trucks,T458,281,ACCESS TO WORK AREA BLOCKED,43:28.0,159
20211101,00:00.0,N,Haul trucks,T451,274,ACCESS TO WORK AREA BLOCKED,27:21.0,211
20211101,00:00.0,D,Haul trucks,T472,295,ACCESS TO WORK AREA BLOCKED,59:35.0,120
20211101,00:00.0,D,Haul trucks,T472,295,ACCESS TO WORK AREA BLOCKED,45:33.0,72
20211101,00:00.0,D,Haul trucks,T472,295,ACCESS TO WORK AREA BLOCKED,52:02.0,105
20211101,00:00.0,D,Haul trucks,T472,295,ACCESS TO WORK AREA BLOCKED,44:25.0,67
20211101,00:00.0,D,Haul trucks,T472,295,ACCESS TO WORK AREA BLOCKED,08:00.0,85
20211101,00:00.0,D,Haul trucks,T472,295,ACCESS TO WORK AREA BLOCKED,16:33.0,202
20211101,00:00.0,D,Haul trucks,T472,295,ACCESS TO WORK AREA BLOCKED,35:30.0,979
20211101,00:00.0,D,Haul trucks,T356,632,ACCESS TO WORK AREA BLOCKED,14:08.0,239
20211101,00:00.0,D,Haul trucks,T466,289,ACCESS TO WORK AREA BLOCKED,42:36.0,595
20211101,00:00.0,D,Haul trucks,T466,289,ACCESS TO WORK AREA BLOCKED,16:27.0,118
20211101,00:00.0,D,Haul trucks,T471,294,ACCESS TO WORK AREA BLOCKED,22:44.0,666
20211101,00:00.0,D,Haul trucks,T471,294,ACCESS TO WORK AREA BLOCKED,32:00.0,122
20211101,00:00.0,D,Haul trucks,T471,294,ACCESS TO WORK AREA BLOCKED,04:46.0,209
20211101,00:00.0,D,Haul trucks,T471,294,ACCESS TO WORK AREA BLOCKED,18:55.0,69
20211101,00:00.0,D,Haul trucks,T471,294,ACCESS TO WORK AREA BLOCKED,38:17.0,393
20211101,00:00.0,D,Haul trucks,T490,413,ACCESS TO WORK AREA BLOCKED,11:06.0,70
20211101,00:00.0,D,Haul trucks,T490,413,ACCESS TO WORK AREA BLOCKED,20:38.0,347
20211101,00:00.0,D,Haul trucks,T490,413,ACCESS TO WORK AREA BLOCKED,35:41.0,33
20211101,00:00.0,D,Haul trucks,T490,413,ACCESS TO WORK AREA BLOCKED,05:00.0,97
20211101,00:00.0,D,Haul trucks,T490,413,ACCESS TO WORK AREA BLOCKED,52:03.0,61
20211101,00:00.0,D,Haul trucks,T490,413,ACCESS TO WORK AREA BLOCKED,30:48.0,228
20211101,00:00.0,D,Haul trucks,T419,480,ACCESS TO WORK AREA BLOCKED,38:22.0,241
20211101,00:00.0,D,Haul trucks,T419,480,ACCESS TO WORK AREA BLOCKED,54:59.0,237
20211101,00:00.0,D,Haul trucks,T465,288,ACCESS TO WORK AREA BLOCKED,38:01.0,352
20211101,00:00.0,D,Haul trucks,T406,265,ACCESS TO WORK AREA BLOCKED,11:53.0,52
20211101,00:00.0,D,Haul trucks,T465,288,ACCESS TO WORK AREA BLOCKED,21:43.0,439
20211101,00:00.0,D,Haul trucks,T487,406,ACCESS TO WORK AREA BLOCKED,44:17.0,29
20211101,00:00.0,D,Haul trucks,T487,406,ACCESS TO WORK AREA BLOCKED,19:08.0,429
20211101,00:00.0,D,Haul trucks,T487,406,ACCESS TO WORK AREA BLOCKED,35:37.0,37
20211101,00:00.0,D,Haul trucks,T406,265,ACCESS TO WORK AREA BLOCKED,07:52.0,621
20211101,00:00.0,D,Haul trucks,T452,275,ACCESS TO WORK AREA BLOCKED,50:19.0,201
20211101,00:00.0,D,Haul trucks,T452,275,ACCESS TO WORK AREA BLOCKED,46:35.0,76
20211101,00:00.0,D,Haul trucks,T452,275,ACCESS TO WORK AREA BLOCKED,23:17.0,320
20211101,00:00.0,D,Haul trucks,T492,418,ACCESS TO WORK AREA BLOCKED,50:48.0,191
20211101,00:00.0,D,Haul trucks,T492,418,ACCESS TO WORK AREA BLOCKED,23:21.0,291
20211101,00:00.0,N,Haul trucks,T454,277,ACCESS TO WORK AREA BLOCKED,24:50.0,115
20211101,00:00.0,D,Haul trucks,T487,406,ACCESS TO WORK AREA BLOCKED,42:27.0,74
20211101,00:00.0,D,Haul trucks,T487,406,ACCESS TO WORK AREA BLOCKED,14:09.0,270
20211101,00:00.0,D,Haul trucks,T487,406,ACCESS TO WORK AREA BLOCKED,15:40.0,124
20211101,00:00.0,D,Haul trucks,T487,406,ACCESS TO WORK AREA BLOCKED,38:28.0,55
20211101,00:00.0,D,Haul trucks,T492,418,ACCESS TO WORK AREA BLOCKED,40:00.0,149
20211101,00:00.0,D,Haul trucks,T353,489,ACCESS TO WORK AREA BLOCKED,47:32.0,105
20211101,00:00.0,D,Haul trucks,T353,489,ACCESS TO WORK AREA BLOCKED,26:24.0,139
20211101,00:00.0,N,Haul trucks,T490,413,ACCESS TO WORK AREA BLOCKED,39:34.0,174
20211101,00:00.0,N,Haul trucks,T490,413,ACCESS TO WORK AREA BLOCKED,29:30.0,91
20211101,00:00.0,N,Haul trucks,T474,297,ACCESS TO WORK AREA BLOCKED,01:05.0,576
20211101,00:00.0,N,Haul trucks,T474,297,ACCESS TO WORK AREA BLOCKED,26:08.0,271
20211101,00:00.0,D,Haul trucks,T454,277,ACCESS TO WORK AREA BLOCKED,01:15.0,250
20211101,00:00.0,N,Haul trucks,T454,277,ACCESS TO WORK AREA BLOCKED,03:18.0,118
20211101,00:00.0,N,Haul trucks,T454,277,ACCESS TO WORK AREA BLOCKED,49:49.0,78
20211101,00:00.0,N,Haul trucks,T454,277,ACCESS TO WORK AREA BLOCKED,00:24.0,226
20211101,00:00.0,N,Haul trucks,T426,508,ACCESS TO WORK AREA BLOCKED,52:44.0,290
20211101,00:00.0,D,Haul trucks,T454,277,ACCESS TO WORK AREA BLOCKED,11:11.0,617
20211101,00:00.0,N,Haul trucks,T1208,559,ACCESS TO WORK AREA BLOCKED,25:28.0,300
20211101,00:00.0,N,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,56:13.0,69
20211101,00:00.0,N,Haul trucks,T497,426,ACCESS TO WORK AREA BLOCKED,09:26.0,720
20211101,00:00.0,N,Haul trucks,T417,478,ACCESS TO WORK AREA BLOCKED,54:04.0,245
20211101,00:00.0,N,Haul trucks,T421,481,ACCESS TO WORK AREA BLOCKED,59:01.0,35
20211101,00:00.0,N,Haul trucks,T487,406,ACCESS TO WORK AREA BLOCKED,54:15.0,461
20211101,00:00.0,D,Haul trucks,T469,292,ACCESS TO WORK AREA BLOCKED,07:10.0,130
20211101,00:00.0,D,Haul trucks,T469,292,ACCESS TO WORK AREA BLOCKED,02:03.0,171
20211101,00:00.0,D,Haul trucks,T469,292,ACCESS TO WORK AREA BLOCKED,21:07.0,200
20211101,00:00.0,N,Haul trucks,T492,418,ACCESS TO WORK AREA BLOCKED,01:10.0,53
20211101,00:00.0,D,Haul trucks,T479,302,ACCESS TO WORK AREA BLOCKED,54:56.0,261
20211101,00:00.0,D,Haul trucks,T479,302,ACCESS TO WORK AREA BLOCKED,50:50.0,206
20211101,00:00.0,D,Haul trucks,T474,297,ACCESS TO WORK AREA BLOCKED,04:01.0,617
20211101,00:00.0,D,Haul trucks,T474,297,ACCESS TO WORK AREA BLOCKED,33:33.0,357
20211101,00:00.0,D,Haul trucks,T474,297,ACCESS TO WORK AREA BLOCKED,53:03.0,73
20211101,00:00.0,D,Haul trucks,T453,276,ACCESS TO WORK AREA BLOCKED,19:16.0,96
20211101,00:00.0,D,Haul trucks,T453,276,ACCESS TO WORK AREA BLOCKED,35:10.0,1015
20211101,00:00.0,D,Haul trucks,T453,276,ACCESS TO WORK AREA BLOCKED,30:47.0,195
20211101,00:00.0,D,Haul trucks,T453,276,ACCESS TO WORK AREA BLOCKED,54:56.0,71
20211101,00:00.0,D,Haul trucks,T453,276,ACCESS TO WORK AREA BLOCKED,11:48.0,22
20211101,00:00.0,D,Haul trucks,T453,276,ACCESS TO WORK AREA BLOCKED,24:05.0,202
20211101,00:00.0,D,Haul trucks,T457,280,ACCESS TO WORK AREA BLOCKED,52:53.0,164
20211101,00:00.0,N,Haul trucks,T482,344,ACCESS TO WORK AREA BLOCKED,30:46.0,274
20211101,00:00.0,N,Haul trucks,T482,344,ACCESS TO WORK AREA BLOCKED,28:58.0,188
20211101,00:00.0,N,Haul trucks,T482,344,ACCESS TO WORK AREA BLOCKED,54:34.0,153
20211101,00:00.0,N,Haul trucks,T477,300,ACCESS TO WORK AREA BLOCKED,07:42.0,73
20211101,00:00.0,N,Haul trucks,T477,300,ACCESS TO WORK AREA BLOCKED,09:24.0,44
20211101,00:00.0,N,Haul trucks,T467,290,ACCESS TO WORK AREA BLOCKED,41:33.0,296
20211101,00:00.0,N,Haul trucks,T470,293,ACCESS TO WORK AREA BLOCKED,36:02.0,238
20211101,00:00.0,N,Haul trucks,T455,278,ACCESS TO WORK AREA BLOCKED,27:40.0,219
20211101,00:00.0,D,Haul trucks,T426,508,ACCESS TO WORK AREA BLOCKED,03:11.0,171
20211101,00:00.0,D,Haul trucks,T426,508,ACCESS TO WORK AREA BLOCKED,34:40.0,522
20211101,00:00.0,D,Haul trucks,T426,508,ACCESS TO WORK AREA BLOCKED,36:01.0,292
20211101,00:00.0,D,Haul trucks,T426,508,ACCESS TO WORK AREA BLOCKED,25:08.0,65
20211101,00:00.0,D,Haul trucks,T426,508,ACCESS TO WORK AREA BLOCKED,11:26.0,75
20211101,00:00.0,D,Haul trucks,T426,508,ACCESS TO WORK AREA BLOCKED,31:27.0,89
